# Pathway	16_S4_R1_001_val_1_Abundance	16_S4_R2_001_val_2_Abundance	17_S5_R1_001_val_1_Abundance	17_S5_R2_001_val_2_Abundance	19_S6_R1_001_val_1_Abundance	19_S6_R2_001_val_2_Abundance
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	63.4316	64.7029	93.8688	89.2136	43.8046	45.9711
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.617631	0.742154	1.47166	1.65036
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	63.4294	64.7029	92.432	87.4993	31.6043	33.9359
METH-ACETATE-PWY: methanogenesis from acetate	1.27949	0	4.75812	4.85344	7.75747	7.22002
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	1.27949	0	4.75583	4.85118	7.75001	7.21326
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	2.28316	1.02965	1.41477	1.62094	4.20031	3.72621
METHANOGENESIS-PWY: methanogenesis from H2 and CO2|unclassified	2.28316	1.02965	1.41477	1.62094	4.20031	3.72621
METHGLYUT-PWY: superpathway of methylglyoxal degradation	4.10532	3.39077	6.88333	5.42103	3.13164	2.92912
METHGLYUT-PWY: superpathway of methylglyoxal degradation|unclassified	4.10532	3.39063	6.86411	5.41389	3.12878	2.92641
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation	0.758571	0.680687	0.293777	0.245487	0.360986	0
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation|unclassified	0.758508	0.680685	0.293769	0.245485	0.357885	0
METSYN-PWY: L-homoserine and L-methionine biosynthesis	68.9953	70.1413	94.7118	90.0874	48.341	49.7892
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.588323	0.728838	1.75026	1.73794
METSYN-PWY: L-homoserine and L-methionine biosynthesis|unclassified	68.994	70.1413	93.3901	88.5584	36.2216	38.2114
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	3.35754	4.69667	6.69961	3.8139	8.22879	4.10678
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|unclassified	3.35754	4.69667	6.6304	3.78434	7.7717	4.08168
NADSYN-PWY: NAD biosynthesis II (from tryptophan)	12.1403	12.2535	3.83798	4.3627	0	0
NADSYN-PWY: NAD biosynthesis II (from tryptophan)|unclassified	12.1401	12.253	3.83769	4.36203	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis	54.3777	56.8392	22.0452	21.836	12.0976	11.3812
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.435531	0.498555	1.32008	1.1208
NAGLIPASYN-PWY: lipid IVA biosynthesis|unclassified	54.3675	56.8283	20.7432	20.1529	9.62464	8.9073
NONMEVIPP-PWY: methylerythritol phosphate pathway I	137.076	137.769	163.118	159.472	254.674	244.088
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.64232	3.25604
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_tetani	0	0	0.397996	0.179215	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.443652	0.436702	1.22102	1.06662
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	137.061	137.712	162.08	158.387	249.336	239.463
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	154.007	151.404	151.505	152.289	199.515	189.697
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	2.69638	3.13379
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Clostridium.s__Clostridium_tetani	0	0	0.796768	0.503553	0.317984	0.209233
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.0907435	0.0912408	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|unclassified	153.918	151.315	150.641	151.65	195.866	185.983
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	100.882	100.02	104.657	103.86	117.116	112.242
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	100.791	99.9306	103.874	103.095	115.908	111.027
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	5.15172	6.16633	7.69426	7.28474	2.67806	2.32423
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation|unclassified	5.15172	6.16633	7.69149	7.28135	2.66426	2.31397
ORNDEG-PWY: superpathway of ornithine degradation	2.69548	4.77856	1.55571	1.51919	0.979803	1.79272
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	2.69548	4.77856	1.55571	1.51919	0.979803	1.79272
P101-PWY: ectoine biosynthesis	4.71637	3.76552	3.42211	4.66209	1.17645	1.0375
P101-PWY: ectoine biosynthesis|unclassified	4.71637	3.76552	3.42194	4.66177	1.1764	1.03746
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	68.1135	68.9713	103.958	103.536	36.5727	34.7537
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	67.5186	68.8341	103.52	102.993	24.7803	22.9009
P108-PWY: pyruvate fermentation to propanoate I	34.3712	31.0153	28.0789	27.7801	43.8404	45.4796
P108-PWY: pyruvate fermentation to propanoate I|unclassified	34.3691	31.0131	28.076	27.778	43.7087	45.3326
P122-PWY: heterolactic fermentation	14.6596	16.3427	16.7944	17.6868	6.67119	8.4798
P122-PWY: heterolactic fermentation|unclassified	14.6584	16.3406	16.7333	17.6376	6.62918	8.42242
P124-PWY: Bifidobacterium shunt	5.45145	6.05697	4.08619	4.07777	2.71347	2.50438
P124-PWY: Bifidobacterium shunt|unclassified	5.45139	6.05692	4.08299	4.0753	2.70984	2.50058
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	3.87373	3.32407	3.43987	2.72553	6.76628	6.07444
P125-PWY: superpathway of (R,R)-butanediol biosynthesis|unclassified	3.87372	3.32407	3.43982	2.7255	6.76577	6.07393
P161-PWY: acetylene degradation	68.2862	68.9186	89.9347	88.4302	95.2169	92.4739
P161-PWY: acetylene degradation|unclassified	68.1714	68.6936	88.3365	86.9846	92.4945	89.7152
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	29.2467	27.6113	27.2847	27.5637	39.5997	36.6873
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)|unclassified	29.2467	27.6113	27.0159	27.3014	38.6098	35.7673
P163-PWY: L-lysine fermentation to acetate and butanoate	23.7673	26.4098	13.7131	14.5421	72.1301	69.3423
P163-PWY: L-lysine fermentation to acetate and butanoate|unclassified	23.7609	26.4021	13.6771	14.4931	71.7608	69.044
P164-PWY: purine nucleobases degradation I (anaerobic)	88.7259	88.7151	77.0756	73.5674	193.011	192.38
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	88.7189	88.7078	77.0124	73.5096	192.571	191.943
P165-PWY: superpathway of purines degradation in plants	11.3758	10.3712	3.70949	4.16713	0.907838	1.61189
P165-PWY: superpathway of purines degradation in plants|unclassified	11.3758	10.3712	3.6528	4.1193	0.877693	1.49818
P184-PWY: protocatechuate degradation I (meta-cleavage pathway)	0.679164	0	0.309081	0.226636	0.408626	0
P184-PWY: protocatechuate degradation I (meta-cleavage pathway)|unclassified	0.679128	0	0.309075	0.226635	0.405783	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	31.5664	28.4637	58.3583	60.4344	50.9775	45.9382
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|unclassified	31.564	28.4617	57.8923	59.9876	49.6174	45.5575
P221-PWY: octane oxidation	24.9375	24.0546	12.9498	14.2091	12.4915	12.6016
P221-PWY: octane oxidation|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.266024	0.277828	0	0	0	0
P221-PWY: octane oxidation|unclassified	24.0305	23.3308	12.9446	14.203	12.3773	12.4689
P23-PWY: reductive TCA cycle I	35.2035	36.6165	45.1529	44.1382	44.5553	43.9791
P23-PWY: reductive TCA cycle I|unclassified	35.2007	36.6129	45.1306	44.1194	44.2977	43.7209
P241-PWY: coenzyme B biosynthesis	5.6788	5.04511	8.04572	9.08478	15.2707	14.8404
P241-PWY: coenzyme B biosynthesis|unclassified	5.6788	5.04511	8.04572	9.08478	15.2707	14.8404
P261-PWY: coenzyme M biosynthesis I	15.7153	16.4994	5.10165	8.53573	5.38553	6.76026
P261-PWY: coenzyme M biosynthesis I|unclassified	15.7153	16.4994	5.10061	8.53455	5.38522	6.75915
P3-PWY: gallate degradation III (anaerobic)	18.0183	20.6734	14.1166	14.5511	15.2492	14.2151
P3-PWY: gallate degradation III (anaerobic)|unclassified	18.0182	20.6732	14.1029	14.5375	15.2093	14.1806
P341-PWY: glycolysis V (Pyrococcus)	0	0	0	0	0.185242	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	63.3412	62.5304	75.5635	74.3655	51.0177	51.1025
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.409684	0.578604	1.52908	1.52152
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|unclassified	63.329	62.5183	74.7493	73.5597	43.5488	43.1271
P42-PWY: incomplete reductive TCA cycle	152.489	146.408	180.674	178.554	184.769	183.118
P42-PWY: incomplete reductive TCA cycle|unclassified	152.445	146.33	180.503	178.427	183.305	181.623
P441-PWY: superpathway of N-acetylneuraminate degradation	20.2744	23.3312	9.03078	7.23834	18.3042	15.5754
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified	20.2727	23.3276	9.02789	7.23648	18.2763	15.5517
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	6.05142	7.07608	6.69826	7.87322	14.2446	15.1659
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	6.05137	7.076	6.69802	7.87265	6.69723	7.33335
P562-PWY: myo-inositol degradation I	1.80815	2.17703	1.76449	1.4382	1.55629	1.3096
P562-PWY: myo-inositol degradation I|unclassified	1.80815	2.17703	1.76449	1.4382	1.55629	1.3096
P621-PWY: nylon-6 oligomer degradation	2.17179	3.82291	3.6831	4.43486	1.19003	2.24982
P621-PWY: nylon-6 oligomer degradation|unclassified	2.17179	3.82291	3.6831	4.43486	1.19003	2.24982
PANTO-PWY: phosphopantothenate biosynthesis I	143.406	142.754	189.235	187.745	243.315	231.461
PANTO-PWY: phosphopantothenate biosynthesis I|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.56101	3.52609
PANTO-PWY: phosphopantothenate biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.42373	0.253619	1.03873	0.846618
PANTO-PWY: phosphopantothenate biosynthesis I|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.197881	0.177131	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	143.282	142.672	188.905	187.55	238.857	227.311
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	117.594	112.306	142.015	141.097	169.91	164.474
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.87515	3.77252
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.331508	0.224807	1.02365	0.812202
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|unclassified	117.456	112.188	141.475	140.388	164.068	158.567
PENTOSE-P-PWY: pentose phosphate pathway	79.228	76.0909	77.4241	78.8926	69.5416	67.9202
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	79.2038	76.0683	76.422	78.2133	64.0925	64.271
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	157.994	156.525	179.547	176.832	280.405	270.061
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.60435	3.55266
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_tetani	0	0	0.366869	0.529883	0.153351	0.132317
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.381231	0.333532	0.988439	1.03451
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	157.884	156.402	178.385	175.778	275.356	264.916
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	104.141	104.154	100.889	94.3969	116.039	111.252
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.53476	0.460187	1.18499	1.03144
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	104.141	104.154	99.9306	93.4361	112.984	108.12
PHOTOALL-PWY: oxygenic photosynthesis	10.1773	9.37892	7.37543	8.43852	4.62708	4.26921
PHOTOALL-PWY: oxygenic photosynthesis|unclassified	10.1772	9.37875	7.37234	8.43436	4.6025	4.24761
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	3.69788	3.97011	3.04553	2.86981	0.936366	1.39659
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II|unclassified	3.69788	3.97011	3.04532	2.86966	0.936309	1.39647
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	12.3826	11.1481	41.5078	39.3179	73.3663	73.3185
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	12.3826	11.1481	41.4627	39.284	72.856	72.791
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	51.646	48.4681	55.9803	54.5253	83.1074	86.8179
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|unclassified	51.6013	48.4479	55.7796	54.4352	82.1416	85.8926
PPGPPMET-PWY: ppGpp biosynthesis	47.8943	53.1915	33.2036	33.4766	38.9307	40.7986
PPGPPMET-PWY: ppGpp biosynthesis|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.589847	0.402787	1.88663	1.75125
PPGPPMET-PWY: ppGpp biosynthesis|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0	0.151057	0	0	0	0
PPGPPMET-PWY: ppGpp biosynthesis|unclassified	47.8115	53.0227	32.4444	32.8143	36.4714	38.097
PROPFERM-PWY: L-alanine fermentation to propanoate and acetate	0	0	0.418438	0	0	0
PROPFERM-PWY: L-alanine fermentation to propanoate and acetate|unclassified	0	0	0.418327	0	0	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	5.58936	6.30897	3.12706	3.52807	0.90383	0.323076
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)|unclassified	5.58936	6.30897	3.12706	3.52807	0.90383	0.323076
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	92.3994	91.0576	93.6505	94.3333	93.611	90.638
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis|unclassified	92.3704	91.0157	93.2232	93.9248	86.7247	84.9861
PWY-101: photosynthesis light reactions	9.49693	10.671	6.3389	7.27477	3.16083	2.86678
PWY-101: photosynthesis light reactions|unclassified	9.49693	10.671	6.3363	7.27113	3.14427	2.85269
PWY-1042: glycolysis IV (plant cytosol)	181.042	180.879	203.689	200.511	244.338	241.96
PWY-1042: glycolysis IV (plant cytosol)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.73986	3.3928
PWY-1042: glycolysis IV (plant cytosol)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.337304	0.555284	1.54496	1.28322
PWY-1042: glycolysis IV (plant cytosol)|unclassified	180.934	180.772	203.098	199.719	238.737	237.622
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	88.4237	90.6998	68.835	70.7185	94.1733	90.0018
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.575919	0.469097	0.903956	1.0134
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|unclassified	88.4237	90.6998	68.2344	69.958	92.4202	88.7046
PWY-1361: benzoyl-CoA degradation I (aerobic)	5.34505	5.76579	2.15522	1.85754	1.47334	1.26657
PWY-1361: benzoyl-CoA degradation I (aerobic)|unclassified	5.34472	5.76542	2.14921	1.85522	1.40877	1.22411
PWY-1501: mandelate degradation I	0	0	0.249434	0	0	0
PWY-1501: mandelate degradation I|unclassified	0	0	0.249434	0	0	0
PWY-1541: superpathway of taurine degradation	9.96783	10.1439	5.33599	5.26041	3.2141	3.57742
PWY-1541: superpathway of taurine degradation|unclassified	9.95443	10.1312	5.33341	5.25805	3.21294	3.57591
PWY-1622: formaldehyde assimilation I (serine pathway)	7.94922	8.46411	7.89035	8.12061	10.1786	10.3153
PWY-1622: formaldehyde assimilation I (serine pathway)|unclassified	7.94922	8.46411	7.8901	8.12031	10.1777	10.3143
PWY-181: photorespiration	29.418	30.8794	27.0868	27.5326	27.4445	26.3533
PWY-181: photorespiration|unclassified	29.418	30.8794	27.0108	27.4578	27.0841	25.9669
PWY-1861: formaldehyde assimilation II (RuMP Cycle)	18.9064	18.2723	19.6253	20.2451	33.5913	32.3795
PWY-1861: formaldehyde assimilation II (RuMP Cycle)|unclassified	18.9052	18.2712	19.6161	20.2369	33.5114	32.3066
PWY-1882: superpathway of C1 compounds oxidation to CO2	0	0.583902	0.102015	0	0	0
PWY-1882: superpathway of C1 compounds oxidation to CO2|unclassified	0	0.583902	0.102015	0	0	0
PWY-2201: folate transformations I	24.5221	19.0936	26.4668	21.8087	19.1437	18.2003
PWY-2201: folate transformations I|unclassified	24.5219	19.0934	26.4396	21.7948	19.1186	18.1775
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	8.18494	8.19272	7.87168	8.33354	7.34004	7.87167
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)|unclassified	8.1836	8.19131	7.86643	8.32778	7.32029	7.84625
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	63.2862	61.5111	35.3812	35.6513	18.2731	15.2684
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	63.2787	61.5111	35.3445	35.6102	18.0185	15.2624
PWY-2723: trehalose degradation V	0.637317	0.850606	0.328426	0.380139	0	0.158581
PWY-2723: trehalose degradation V|unclassified	0.637315	0.850603	0.328407	0.38012	0	0.158563
PWY-2941: L-lysine biosynthesis II	51.1461	50.0746	115.453	115.739	158.075	156.308
PWY-2941: L-lysine biosynthesis II|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.61541	3.3762
PWY-2941: L-lysine biosynthesis II|unclassified	51.1435	50.072	115.164	115.423	150.857	150.294
PWY-2942: L-lysine biosynthesis III	165.652	162.23	191.939	187.426	268.286	263.47
PWY-2942: L-lysine biosynthesis III|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.25416	3.22769
PWY-2942: L-lysine biosynthesis III|g__Clostridium.s__Clostridium_tetani	0	0	0.684613	0.463324	0.180224	0.213481
PWY-2942: L-lysine biosynthesis III|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.474079	0.500862	2.01816	2.04197
PWY-2942: L-lysine biosynthesis III|unclassified	165.616	162.194	190.767	186.22	262.405	257.284
PWY-3001: superpathway of L-isoleucine biosynthesis I	172.072	171.795	191.621	189.254	249.31	245.444
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.23925	3.25883
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.644415	0.587327	1.83035	1.72334
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	172.041	171.762	190.6	188.265	243.565	239.566
PWY-3081: L-lysine biosynthesis V	2.56721	2.18159	2.7153	2.68226	2.82887	2.07775
PWY-3081: L-lysine biosynthesis V|unclassified	2.56721	2.18159	2.7153	2.68226	2.82887	2.07775
PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	1.21009	1.16689	1.16058	1.0159	1.38892	1.67028
PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis|unclassified	1.21009	1.16689	1.16057	1.01589	1.38842	1.66952
PWY-3502: superpathway of NAD biosynthesis in eukaryotes	9.71697	11.644	4.47386	5.03292	0	0
PWY-3502: superpathway of NAD biosynthesis in eukaryotes|unclassified	9.71686	11.6437	4.46118	5.01166	0	0
PWY-3661: glycine betaine degradation I	3.75669	4.32615	2.44103	3.21851	6.23439	6.69337
PWY-3661: glycine betaine degradation I|unclassified	3.75669	4.32615	2.44088	3.21829	6.23281	6.69186
PWY-3781: aerobic respiration I (cytochrome c)	228.111	223.693	244.756	240.15	131.023	132.892
PWY-3781: aerobic respiration I (cytochrome c)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	4.72474	5.53571
PWY-3781: aerobic respiration I (cytochrome c)|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.674389	0.563012	1.94635	2.00076
PWY-3781: aerobic respiration I (cytochrome c)|g__Gammaproteobacteria_noname.s__marine_gamma_proteobacterium_HTCC2143	0.178419	0	0	0	0	0
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	227.97	223.534	243.881	239.164	116.648	118.013
PWY-3801: sucrose degradation II (sucrose synthase)	49.5619	42.7547	39.6246	37.2472	27.0035	29.8719
PWY-3801: sucrose degradation II (sucrose synthase)|unclassified	49.5557	42.7498	39.5798	37.2077	26.9409	29.7938
PWY-3841: folate transformations II	139.386	137.92	144.135	144.554	235.976	232.418
PWY-3841: folate transformations II|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.67264	3.05441
PWY-3841: folate transformations II|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.96081	1.01509	2.67683	2.43066
PWY-3841: folate transformations II|unclassified	139.382	137.917	143.231	143.923	230.606	227.465
PWY-3941: &beta;-alanine biosynthesis II	0.513415	0	0	0	0.352345	0
PWY-3941: &beta;-alanine biosynthesis II|unclassified	0.513415	0	0	0	0.34139	0
PWY-4041: &gamma;-glutamyl cycle	5.36197	6.15444	4.43043	4.33564	4.75159	4.93845
PWY-4041: &gamma;-glutamyl cycle|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.541003	0.582532	0.800349	0.823968
PWY-4041: &gamma;-glutamyl cycle|unclassified	5.36158	6.15417	3.69647	3.59799	3.225	3.42357
PWY-4202: arsenate detoxification I (glutaredoxin)	9.71726	9.89073	14.2486	15.1495	5.78753	4.95244
PWY-4202: arsenate detoxification I (glutaredoxin)|unclassified	9.71726	9.89073	14.2458	15.1449	5.78718	4.95218
PWY-4221: pantothenate and coenzyme A biosynthesis II (plants)	1.32511	0	0	0	0.91243	0
PWY-4221: pantothenate and coenzyme A biosynthesis II (plants)|unclassified	1.3251	0	0	0	0.883968	0
PWY-4242: pantothenate and coenzyme A biosynthesis III	90.6587	89.409	107.429	103.547	152.511	147.022
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.69888	3.41596
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.366585	0.43051	1.0558	0.886743
PWY-4242: pantothenate and coenzyme A biosynthesis III|unclassified	90.5191	89.2768	106.783	102.588	146.578	140.92
PWY-4321: L-glutamate degradation IV	7.6169	7.81078	13.0078	12.1098	2.78893	3.00611
PWY-4321: L-glutamate degradation IV|unclassified	7.6169	7.81078	12.9932	12.0924	2.75523	2.9677
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0	0.291656	52.6363	53.0083	4.29494	3.67567
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.05792	2.87573
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation|unclassified	0	0.291656	52.6363	53.0083	0	0
PWY-4702: phytate degradation I	15.4238	14.1186	15.7806	15.5511	31.6271	28.3988
PWY-4702: phytate degradation I|unclassified	15.4238	14.1186	15.7806	15.5511	31.6271	28.3988
PWY-4722: creatinine degradation II	20.9139	20.2764	15.1498	15.5155	15.4051	15.618
PWY-4722: creatinine degradation II|unclassified	20.7509	20.1091	15.1417	15.5089	15.3924	15.6079
PWY-4981: L-proline biosynthesis II (from arginine)	71.9319	72.1736	67.9106	70.5687	187.953	181.383
PWY-4981: L-proline biosynthesis II (from arginine)|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.18015	3.27739
PWY-4981: L-proline biosynthesis II (from arginine)|unclassified	71.928	72.1696	67.8661	70.5064	186.771	180.248
PWY-4984: urea cycle	65.3441	62.7631	128.289	126.224	32.6546	29.5778
PWY-4984: urea cycle|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0	0	0	0	3.4048	3.10271
PWY-4984: urea cycle|unclassified	65.3373	62.7607	126.917	125.137	23.5644	21.4712
PWY-5004: superpathway of L-citrulline metabolism	8.64327	8.09508	20.5298	17.3914	9.03354	9.5003
PWY-5004: superpathway of L-citrulline metabolism|unclassified	8.64315	8.09504	20.515	17.3827	8.68428	9.08772
PWY-5005: biotin biosynthesis II	0.852214	0.753466	1.49336	0.574969	0.99365	0
PWY-5005: biotin biosynthesis II|unclassified	0.852214	0.753434	1.49326	0.574958	0.992512	0
PWY-5022: 4-aminobutanoate degradation V	28.2842	29.6461	55.1404	53.4176	30.3498	29.0589
PWY-5022: 4-aminobutanoate degradation V|unclassified	28.2842	29.6461	54.7477	52.9126	24.7092	23.8458
PWY-5028: L-histidine degradation II	6.48078	4.17655	2.93179	2.09813	3.21465	2.11287
PWY-5028: L-histidine degradation II|g__Colwellia.s__Colwellia_psychrerythraea	0	0	0.345722	0.397577	1.05935	1.02226
PWY-5028: L-histidine degradation II|unclassified	6.48078	4.17655	1.69768	1.09897	1.82313	0.435027
PWY-5030: L-histidine degradation III	68.305	67.7702	58.0623	57.4747	141.729	141.081
PWY-5030: L-histidine degradation III|g__Clostridium.s__Clostridium_tetani	0	0	0.523571	0	0	0.41001
PWY-5030: L-histidine degradation III|unclassified	68.305	67.7702	56.7333	56.133	139.949	139.19
PWY-5044: purine nucleotides degradation I (plants)	0	1.23262	0.742904	0	0	0
PWY-5044: purine nucleotides degradation I (plants)|unclassified	0	1.23262	0.742371	0	0	0
PWY-5055: nicotinate degradation III	0.824382	1.1299	0.482615	0.73128	0.599577	0.797061
PWY-5055: nicotinate degradation III|unclassified	0.824382	1.1299	0.482615	0.73128	0.599577	0.797061
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	18.428	17.7217	11.8494	10.8946	10.0004	9.82686
PWY-5083: NAD/NADH phosphorylation and dephosphorylation|unclassified	18.428	17.7217	9.51645	8.44682	4.02188	4.03897
PWY-5088: L-glutamate degradation VIII (to propanoate)	13.0945	12.2655	22.9441	22.5832	39.6414	40.2101
